"","LarvalID","OtoPart","SiteName","Li.Ca","B.Ca","Na.Ca","Mg.Ca","Mg.Ca.1","Al.Ca","Si.Ca","K.Ca","Ca.Ca","Sc.Ca","Ti.Ca","V.Ca","Cr.Ca","Mn.Ca","Fe.Ca","Ni.Ca","Cu.Ca","Zn.Ca","Ga.Ca","Rb.Ca","Sr.Ca","Sr.Ca.1","Y.Ca","Ag.Ca","Sb.Ca","Ba.Ca","Ba.Ca.1","La.Ca","Ce.Ca","Nd.Ca","Er.Ca","Pb.Ca","Li","B","Na","Mg","Mg.1","Al","Si","K","Ca","Sc","Ti","V","Cr","Mn","Fe","Ni","Cu","Zn","Ga","Rb","Sr","Sr.1","Y","Ag","Sb","Ba","Ba.1","La","Ce","Nd","Er","Pb","Delta13C","Delta15N","CNRatio","Label"
"195","195","Core","Bullen Range",6.08408833333333e-07,4.30336111111111e-05,0.0186135107222222,0.000420500611111111,0.000403528444444444,3.2845815e-06,0.00144728177777778,0.00311021122222222,0.981416535833333,3.05630255555556e-07,2.65179433333333e-07,1.10185608333333e-07,8.70843777777778e-07,0.00012019265,0.0001851995,4.47716111111111e-07,6.63183666666667e-07,1.31699294444444e-06,1.8146835e-07,8.92326777777778e-07,0.00155000877777778,0.00156597305555556,3.72413222222222e-09,1.91065e-09,0,9.07264833333333e-06,9.39254388888889e-06,1.36415222222222e-09,3.26771277777778e-09,7.63838333333333e-09,1.31443888888889e-09,6.57694611111111e-09,0.0421474751111111,4.64330926261111,4270.87511538889,102.003777675556,97.8866804305556,0.8845059885,405.685243661111,1213.67310977778,392566.61435,0.137131426944444,0.126686298222222,0.0560210148333333,0.451923630111111,65.9030044126667,103.223407412778,0.262268276166667,0.420606639444444,0.859755107388889,0.126278946277778,0.761167506944444,1355.47447977778,1369.435342,0.00330452483333333,0.00205697672222222,0,12.4349477822222,12.8733912641111,0.00189119738888889,0.00456967683333333,0.0109961645,0.00219424055555556,0.0136009149444444,-23.53485711,16.56868346,3.285132337,"B2013117-195"
"196","196","Core","Bullen Range",1.13195047619048e-06,3.71269523809524e-05,0.0191063703809524,0.000172416571428571,0.000162419857142857,4.46387876190476e-06,0.000843521857142857,0.00280472552380952,0.99304565552381,5.23631523809524e-08,2.96544095238095e-07,6.48508057142857e-08,6.8447849047619e-07,2.17790371428571e-06,0.000178966476190476,5.07616452380952e-07,4.15417361904762e-07,1.97016666666667e-07,2.0222169047619e-07,7.81799666666667e-07,0.00208927128571429,0.0021345150952381,4.27551619047619e-09,7.94442380952381e-09,1.55121952380952e-08,1.62736857142857e-05,1.55650761904762e-05,6.85055714285714e-10,2.49328285714286e-09,5.10623333333333e-09,4.7388619047619e-09,4.42752714285714e-09,0.0784157845238095,4.00598431947619,4383.96187928571,41.8242966585714,39.3993226442857,1.20207906,236.446253990476,1094.4657887381,397218.262214286,0.0234945257619048,0.141670413142857,0.0329716901428571,0.355209136714286,1.19416941085714,99.7493646133333,0.297357427285714,0.263467360333333,0.128615844047619,0.140720690857143,0.666886722285714,1827.05675766667,1866.62225433333,0.00379378447619048,0.00855282995238095,0.018850887047619,22.3046828233333,21.3334420728571,0.000949727761904762,0.00348669038095238,0.00735090542857143,0.00791073419047619,0.00915597838095238,-23.16723974,12.97517652,3.290962397,"B2013117-196"
"198","198","Core","Bullen Range",2.09346289142857e-06,2.20431168571429e-05,0.0204946937142857,0.000228224514285714,0.000221412,3.09338585714286e-06,0.00112022957142857,0.00320271351428571,0.996065160085714,5.26227942857143e-08,1.43372485714286e-07,7.02202885714286e-08,6.51148428571429e-07,4.12127685714286e-05,0.000168784485714286,5.87792534285714e-07,5.99319477142857e-07,9.30873551428571e-07,1.95944122857143e-07,1.03487837428571e-06,0.00185687537142857,0.00189241291428571,2.58721142857143e-09,4.59553142857143e-09,6.83562e-09,1.51281848571429e-05,1.48437371428571e-05,9.67417142857143e-10,1.53949228571429e-09,1.25345714285714e-09,4.32801142857143e-09,3.819526e-09,0.145024459285714,2.37844391425714,4702.51303705714,55.3620146677143,53.7094448045714,0.833018071457143,314.009762697143,1249.76945579714,398426.064042857,0.0236110119714286,0.0684945348857143,0.0357016546285714,0.337912907314286,22.5974090326571,94.0742321582857,0.344323982342857,0.380102553771429,0.607690417114286,0.136352265971429,0.882766222057143,1623.82774897143,1654.90513791429,0.00229570554285714,0.00494747205714286,0.0083068636,20.7346488942857,20.344778174,0.00134118022857143,0.00215287462857143,0.00180446814285714,0.00722489985714286,0.00789865231428571,-24.21775847,17.22250178,3.188240347,"B2013117-198"
"199","199","Core","Bullen Range",2.72866769230769e-06,3.65561615384615e-05,0.0223521011538462,0.000314784,0.000314580230769231,4.80899076923077e-06,0.000699433538461538,0.00375729238461538,1.065288974,1.42876307692308e-07,1.14559538461538e-07,4.21987e-08,5.80473076923077e-07,0.000180685556153846,0.000186769615384615,4.486692e-07,6.49374338461538e-07,8.52165653846154e-07,3.00038230769231e-07,8.45969093846154e-07,0.00151882415384615,0.00149047246153846,4.62627538461538e-09,1.59983230769231e-08,3.54421538461538e-09,7.26888461538462e-06,7.67776923076923e-06,7.02288461538461e-10,4.41900076923077e-09,4.86976153846154e-09,7.25479230769231e-09,6.88678076923077e-09,0.189028235769231,3.94439540923077,5128.69567192308,76.3594025653846,76.3099247561538,1.29501208469231,196.057082851538,1466.17842292308,426115.589646154,0.0641063222307692,0.0547294056923077,0.0214548176923077,0.301235878846154,99.0719534526923,104.098424507692,0.262826591,0.411848101,0.556308434,0.208788484461538,0.721623165769231,1328.20369569231,1303.41036330769,0.00410502484615385,0.0172235177692308,0.00430703884615385,9.96271520038461,10.5231306731538,0.000973619,0.00617968046153846,0.00701048192307692,0.0121106761538462,0.0142416425384615,-22.99049758,16.16447282,3.291391827,"B2013117-199"
"200","200","Core","Kambah Pool",2.60793475609756e-06,3.21211512195122e-05,0.0217692931707317,0.000258307804878049,0.00024787787804878,2.73466951219512e-06,0.00188140040707317,0.0029943967804878,1.04295442178049,1.67084124390244e-07,3.48543e-07,5.82281129268293e-08,1.00618168292683e-06,3.68784737073171e-05,0.000189237195121951,4.60357504878049e-07,5.18694451219512e-07,4.13428287804878e-07,3.27211448780488e-07,7.55717609756098e-07,0.00163778273170732,0.00166967534146341,4.80125170731707e-09,5.22700975609756e-09,3.03985365853659e-10,1.37253697560976e-05,1.29523314634146e-05,1.13230731707317e-10,2.37969390243902e-09,9.54048048780488e-09,2.39682195121951e-09,4.15492829268293e-09,0.180664422756098,3.46586008831707,4994.97024039024,62.65954024,60.1294641646341,0.736419690146341,527.372331072659,1168.47971357561,417181.768709756,0.0749680012926829,0.166512326658537,0.0296045716341463,0.522156814658537,20.2208775973659,105.473797927073,0.269673640170732,0.328968066414634,0.269893051585366,0.227697549609756,0.644638379097561,1432.23229887805,1460.12231365854,0.00426028595121951,0.00562730370731707,0.000369412097560976,18.8119656709756,17.7524345317073,0.000156977682926829,0.00332784197560976,0.0137344155853659,0.00400110014634146,0.00859225558536585,-24.25762899,17.37407128,3.18396827,"K2013118-200"
"201","201","Core","Kambah Pool",1.73167314705882e-06,3.06468026470588e-05,0.0213179097058824,0.000194918676470588,0.000187402617647059,3.23228785294118e-06,0.00239986844117647,0.00330056461764706,0.998150054882353,8.20586323529412e-08,2.43730411764706e-07,5.81257620588235e-08,6.61337764705882e-07,1.10980603235294e-05,0.000194332647058824,5.02304623529412e-07,3.36971976470588e-07,4.5049535e-07,2.92679252941176e-07,8.25849617647059e-07,0.002296508,0.00230242108823529,3.29968911764706e-09,3.39130294117647e-09,3.44364705882353e-11,2.37320970588235e-05,2.41850352941176e-05,8.46366470588235e-10,3.98751e-09,5.46507941176471e-09,3.36116764705882e-09,5.68763294117647e-09,0.119961511088235,3.30677787588235,4891.40016147059,47.2828014852941,45.4595567344118,0.870423866264706,672.703288549118,1287.95316061765,399260.021988235,0.0368184103823529,0.116439341088235,0.0295525090294118,0.343200585441176,6.08519329332353,108.313828120294,0.294245929882353,0.213715481970588,0.2940910625,0.203667538705882,0.704461917117647,2008.28421744118,2013.45519026471,0.00292790891176471,0.00365101455882353,4.18483823529412e-05,32.5271536114706,33.1479567923529,0.001173361,0.00557626697058824,0.00786748261764706,0.00561090964705882,0.0117618429411765,-24.42580146,17.48893338,3.209760812,"K2013118-201"
"202","202","Core","Kambah Pool",3.3511505e-06,4.104205e-05,0.0218020237,0.0001926248,0.00018327845,3.73124495e-06,0.002922311,0.00273839515,1.04672208315,9.14197201e-08,1.096552e-07,5.850764e-08,1.22213126e-06,9.194131e-06,0.0001948513,4.2268072e-07,3.52850155e-07,4.31108405e-07,3.32224655e-07,6.101062e-07,0.00226124065,0.00221354205,1.606279e-09,4.62188e-09,2.681385e-09,1.6938555e-05,1.828183e-05,4.90107e-10,3.2723535e-09,7.73388e-09,3.233715e-09,3.179651e-09,0.23215059935,4.4284196544,5002.4802815,46.7263369825,44.4591314855,1.00478716165,819.148318664,1068.582218135,418688.83326,0.041018580835,0.0523865004,0.02974667395,0.63422387355,5.0412462404,108.6029338025,0.24760320125,0.2237858367,0.28143502005,0.23118615865,0.5204294251,1977.4430407,1935.7309382,0.0014252964,0.00497583855,0.00325850275,23.215925002,25.057027318,0.0006794609,0.00457616935,0.01113363385,0.0053981578,0.00657541875,-25.04966223,13.29451171,3.225787686,"K2013118-202"
"203","203","Core","Kambah Pool",1.66962789285714e-06,3.89224321428571e-05,0.0225676855,0.000283649714285714,0.000281202464285714,3.62328410714286e-06,0.00393874925,0.00319208867857143,1.01642119235714,1.08818593214286e-07,2.79103142857143e-07,5.82080357142857e-08,1.05632989285714e-06,0.000173920316071429,0.000193940714285714,4.11846960714286e-07,3.64382696428571e-07,4.41424053571429e-07,3.03129739285714e-07,8.34311932142857e-07,0.00150508307142857,0.00146193692857143,3.63534214285714e-09,1.79928214285714e-09,0,5.90981571428571e-06,6.2636925e-06,1.47373964285714e-09,2.7446825e-09,4.917325e-09,2.17857857142857e-09,4.98493107142857e-09,0.115663296678571,4.19971405771429,5178.16156510714,68.8068907589286,68.2132427760714,0.97571501625,1104.06450721893,1245.62343567857,406568.476932143,0.0488251666428571,0.133338141964286,0.0295943554642857,0.548181356821429,95.3624420556429,108.095378030714,0.241256500928571,0.231100003642857,0.28816887425,0.210939790714286,0.711680615107143,1316.18727835714,1278.45615592857,0.00322573882142857,0.00193707392857143,0,8.09997742303571,8.58500032564286,0.00204311982142857,0.003838255,0.00707894289285714,0.00363677096428571,0.0103086760714286,-24.57930127,13.31563517,3.216015473,"K2013118-203"
"204","204","Core","Kambah Pool",2.1863905e-06,3.66552433333333e-05,0.0207261607,0.000285495633333333,0.000269147466666667,2.35739693333333e-06,0.00412178864666667,0.00272502986666667,0.991809952366667,1.20245607666667e-07,4.17265366666667e-07,8.51893933333333e-08,1.21903315333333e-06,3.4223395e-05,0.0001944284,4.77367143333333e-07,3.53402986666667e-07,4.50490363333333e-07,1.87318381e-07,6.69289703333333e-07,0.00154990676666667,0.00160502116666667,2.12739466666667e-09,6.75365333333333e-09,0,1.11901466666667e-05,1.11400363333333e-05,1.95023533333333e-09,2.43298266666667e-09,2.86371666666667e-09,2.77048e-09,6.35172066666667e-09,0.1514619808,3.95508647316667,4755.62323273333,69.2546750386667,65.2889816976667,0.634824286233333,1155.37198550097,1063.36678670333,396723.980943333,0.0539522875666667,0.199343686066667,0.0433122697,0.6326161965,18.7650762970667,108.367178696333,0.279637646133333,0.224136396433333,0.294087918466667,0.130349815033333,0.570913651266667,1355.38529956667,1403.58256273333,0.00188769603333333,0.0072708661,0,15.33718179,15.268514593,0.0027037124,0.0034023638,0.00412258633333333,0.00462485776666667,0.0131351528,-24.15144455,17.25469115,3.207492684,"K2013118-204"
"205","205","Core","Kambah Pool",1.87001603703704e-06,2.74843481481481e-05,0.0209529968518519,0.000161308074074074,0.000162956925925926,4.34461633333333e-06,0.00458542103703704,0.00334542792592593,0.98831444137037,1.48520574074074e-07,3.32393e-07,6.25458703703704e-08,9.08985e-07,1.91138359259259e-06,0.000210283888888889,3.84284266666667e-07,4.82191148148148e-07,3.0157282962963e-07,4.44711851851852e-07,8.11440148148148e-07,0.00244091051851852,0.00236411062962963,6.30836518518519e-09,3.9540037037037e-09,1.51303333333333e-09,2.18663851851852e-05,2.23392851851852e-05,1.5012762962963e-09,2.55534555555556e-09,6.90468888888889e-09,4.02370740740741e-09,5.18335925925926e-09,0.129545190185185,2.96554937796296,4807.67083162963,39.1296408307407,39.5296151618519,1.16996366437037,1285.33203377037,1305.45982775926,395325.776581482,0.0666388382222222,0.158796953037037,0.0317998255555556,0.471716721,1.04803348437037,117.20454554037,0.225110653888889,0.305816924,0.196871677481481,0.309462802592593,0.692170119,2134.56338722222,2067.40231296296,0.00559759348148148,0.00425681214814815,0.00183868477777778,29.9700129888889,30.618158207037,0.0020812962962963,0.00357348155555556,0.00993993503703704,0.006716919,0.0107190125555556,-24.31941133,17.28259415,3.163301713,"K2013118-205"
"207","207","Core","Nerreman",8.72219545454545e-07,1.08941179393939e-05,0.0215661703333333,0.000276859060606061,0.000264050151515151,2.20392139393939e-06,0.00533054942424242,0.00294498224242424,1.00284067121212,8.65527836363636e-08,3.25338939393939e-07,8.13157393939394e-08,1.30102590909091e-06,3.51444909090909e-05,0.000209410606060606,5.33666790909091e-07,4.17929909090909e-07,9.42011490909091e-07,6.25756126969697e-07,6.08976254545455e-07,0.00147847660606061,0.0014546863030303,4.57189e-09,4.16284242424242e-09,0,8.35341727272727e-06,8.51182606060606e-06,9.31220303030303e-10,2.48918515151515e-09,6.23145454545455e-09,2.57946363636364e-09,3.61122939393939e-09,0.0604229118484848,1.17547091151515,4948.36364890909,67.1596301821212,64.052495489697,0.593494630636364,1494.19778141515,1149.1970901303,401136.268472727,0.0388348729090909,0.155427024848485,0.0413428021212121,0.675166380090909,19.2701410340303,116.717762816667,0.312617869060606,0.265060855787879,0.614961280666667,0.435446782333333,0.519465724818182,1292.92010056061,1272.11547427576,0.00405676606060606,0.00448164539393939,0,11.4491726587273,11.6662854327576,0.00129099909090909,0.00348095803030303,0.00897075833333333,0.00430598490909091,0.00746790421212121,-23.13558769,16.24884215,3.124269916,"N20131111-207"
"208","208","Core","Nerreman",1.15136562962963e-06,1.37968875555556e-05,0.0215280242592593,0.000203392481481481,0.000195309555555556,2.26559074074074e-06,0.00365866771518519,0.00324576755555556,0.998717847666667,1.64698772222222e-07,4.74488851851852e-07,4.19304037037037e-08,1.29777696296296e-06,2.12378281481481e-05,0.000208397703703704,3.20366788888889e-07,4.63645655555556e-07,3.28479374074074e-07,4.43027676666667e-07,8.52632296296296e-07,0.00229609285185185,0.00224274011111111,3.76465333333333e-09,2.39030740740741e-09,0,2.07056296296296e-05,2.06163185185185e-05,9.60809259259259e-10,3.92018148148148e-09,1.18353037037037e-08,2.27452592592593e-09,3.77314962962963e-09,0.079760741,1.48867823507407,4939.61101018519,49.3383398866667,47.3776075733333,0.610101421222222,1025.55528626593,1266.57011496296,399487.139059259,0.0738977384444444,0.226681605703704,0.0213183988148148,0.673479815333333,11.6449424045185,116.153189168519,0.187668256703704,0.294054733222222,0.214437015555556,0.308291013555556,0.727307399074074,2007.92111796296,1961.26440011111,0.00334048166666667,0.00257336555555556,0,28.3790877122222,28.2566747281481,0.00133201937037037,0.00548210759259259,0.0170379971111111,0.00379693966666667,0.00780274825925926,-24.26977083,19.54039174,3.123127173,"N20131111-208"
"209","209","Core","Nerreman",1.77199445e-06,1.75168783333333e-05,0.0200335716666667,0.000196401166666667,0.000188076619047619,2.91816904761905e-06,0.001743232,0.0026153265,1.02384269938095,1.3620639547619e-07,4.35582976190476e-07,5.51734095238095e-08,8.41556119047619e-07,3.26073519047619e-05,0.0001718085,4.73277057142857e-07,3.67585121428571e-07,3.68783564285714e-07,2.11686178571429e-07,6.2273400952381e-07,0.00238493664285714,0.00234735230952381,2.62658452380952e-09,7.53662619047619e-09,9.50879523809524e-09,2.10054357142857e-05,2.11681857142857e-05,7.03230714285714e-10,1.90084785714286e-09,4.55320476190476e-09,4.41783333333333e-09,3.92947476190476e-09,0.122754769238095,1.89006482385714,4596.70845464286,47.6424055692857,45.623060827619,0.785834417595238,488.642552649762,1020.55807996429,409537.079747619,0.0611136281666667,0.208094780809524,0.0280514705952381,0.436724894809524,17.8789781886905,95.759698565,0.277241767952381,0.233131107357143,0.240748145357143,0.14730666552381,0.53120091302381,2085.61445440476,2052.74722028571,0.0023306435,0.0081137994047619,0.011555372452381,28.7899951371429,29.0130523942857,0.000974924833333333,0.00265820719047619,0.00655476023809524,0.00737483885714286,0.008126025,-23.59619845,13.82161993,3.134042694,"N20131111-209"
"210","210","Core","Nerreman",3.013901e-06,1.85746027037037e-05,0.0214813613703704,0.000242988,0.000232108962962963,3.25900148148148e-06,0.0028013707037037,0.00306453685185185,1.01479839107407,2.12136074074074e-07,2.52052444444444e-07,6.94467888888889e-08,9.27011148148148e-07,4.54734359259259e-05,0.00019189037037037,4.1144537037037e-07,3.0274146962963e-07,5.42519259259259e-07,1.70732177777778e-07,7.70037740740741e-07,0.00167019607407407,0.00177325307407407,6.03191481481481e-10,5.27493333333333e-09,6.11752962962963e-09,1.48902111111111e-05,1.2923237037037e-05,7.07416296296296e-10,2.27881e-09,8.49620740740741e-09,2.50551481481481e-09,2.63741e-09,0.208787730074074,2.00419235225926,4928.90419922222,58.9432980311111,56.3042789225926,0.877617620481482,785.247720674815,1195.84990303704,405919.356462963,0.0951821095925926,0.120415034925926,0.0353083657777778,0.481071448037037,24.9336018006667,106.952585398889,0.24102120237037,0.192005701407407,0.354165953814815,0.118807916888889,0.656853588851852,1460.57774311111,1550.70045807407,0.000535228814814815,0.00567890585185185,0.00743420751851852,20.4084730203704,17.7125596962963,0.000980726814814815,0.00318676085185185,0.0122310772962963,0.00418254988888889,0.00545408355555556,-23.65498518,17.35980726,3.161319458,"N20131111-210"
"211","211","Core","Nerreman",2.84942614285714e-06,1.23780862285714e-05,0.0217093016857143,0.000240617085714286,0.000243119685714286,2.71973657142857e-06,0.00311726134571429,0.00291915917142857,0.992149290971429,1.22971371428571e-07,2.82761371428571e-07,6.99896114285714e-08,7.68909057142857e-07,4.01834994285714e-05,0.000184880457142857,3.89948288571429e-07,2.91189448571429e-07,6.29985102857143e-07,2.63796508571429e-07,6.04675942857143e-07,0.00205083045714286,0.00209484085714286,1.23861285714286e-09,4.96649142857143e-09,4.67342e-09,1.51019657142857e-05,1.49905342857143e-05,9.02086571428571e-10,1.804322e-09,4.51342857142857e-09,2.54041714285714e-09,5.12711028571429e-09,0.197393738428571,1.33559079514286,4981.20517388571,58.3681614377143,58.9752265877143,0.732398871342857,873.794539854286,1139.12032152857,396859.716402857,0.0551752761142857,0.135086016485714,0.0355843993142857,0.399024666257143,22.0330905518,103.045552044571,0.228428482885714,0.1846790794,0.411264839028571,0.183568807285714,0.515797372228571,1793.44044557143,1831.92727591429,0.00109905622857143,0.00534683534285714,0.00567928308571429,20.698714232,20.545992428,0.00125060882857143,0.00252322442857143,0.00649749874285714,0.00424080334285714,0.0106026932571429,-22.696867,12.50185367,3.059536647,"N20131111-211"
"212","212","Core","Nerreman",2.29675131190476e-06,1.49839280952381e-05,0.0214984383095238,0.00021651480952381,0.000200398666666667,2.81726238095238e-06,0.00387601861904762,0.00298988511904762,1.01657800619048,1.23996479761905e-07,4.81203095238095e-07,4.63454741452381e-08,1.4487394047619e-06,3.17126371428571e-05,0.000206647928571429,5.08824652380952e-07,3.80250816666667e-07,4.2530034047619e-07,3.47819130952381e-07,5.3782779047619e-07,0.00237774804761905,0.00238318430952381,3.45336904761905e-09,3.3719380952381e-09,4.00975476190476e-09,1.84597595238095e-05,1.94029119047619e-05,1.07309119047619e-09,2.62231214285714e-09,4.58352142857143e-09,4.41654761904762e-09,1.86239952380952e-09,0.159107196214286,1.61676013933333,4932.82252026191,52.5214876321429,48.6121047609524,0.758661289452381,1086.48056071262,1166.71917509048,406631.202478571,0.0556352624047619,0.229889277642857,0.0235631173785714,0.751822214595238,17.3883877650238,115.177927269048,0.298065137761905,0.241163943738095,0.277643310285714,0.242037938166667,0.458775046809524,2079.32813528571,2084.08219888095,0.00306427233333333,0.00363016764285714,0.00487277838095238,25.3008970252381,26.5935778166667,0.00148768004761905,0.00366712926190476,0.0065984060952381,0.007372694,0.00385138228571429,-23.21461582,12.19314161,3.071261078,"N20131111-212"
"213","213","Core","Nerreman",3.75445544736842e-06,1.41517724210526e-05,0.0217963004736842,0.000229770578947368,0.000221699973684211,4.03715289473684e-06,0.00434820586842105,0.00256639815789474,1.02231401771053,1.34758796052632e-07,1.74400789473684e-07,5.168309e-08,1.01948157894737e-06,2.71584499473684e-05,0.000195357289473684,6.35639173684211e-07,2.80212263157895e-07,4.12465818421053e-07,3.52314576315789e-07,3.17502281578947e-07,0.00210267476315789,0.00204657815789474,3.31831868421053e-09,3.33942631578947e-09,3.0319697368421e-09,1.63211e-05,1.62244960526316e-05,5.58913157894737e-10,2.55249236842105e-09,6.21343684210526e-09,4.09799210526316e-09,3.90312447368421e-09,0.2600895825,1.52696997844737,5001.16705957895,55.7370573473684,53.7792990884211,1.08716517781579,1218.83864108684,1001.4651932,408925.607068421,0.0604641216578947,0.0833179126578947,0.0262768793684211,0.529058997973684,14.8912739503158,108.884919847105,0.372352241342105,0.177717205842105,0.269264801736842,0.2451661715,0.270833930315789,1838.77802913158,1789.72179681579,0.00294443736842105,0.00359517176315789,0.00368454318421053,22.3696534344737,22.2372527860526,0.000774850289473684,0.00356948902631579,0.00894481544736842,0.00684091476315789,0.00807152736842105,-23.22367061,17.45732279,3.138183903,"N20131111-213"
"214","214","Core","Nerreman",3.04609163888889e-06,1.92086711111111e-05,0.0206809203333333,0.000270027027777778,0.00026227225,3.555865e-06,0.0048443001865,0.00263094383333333,1.00759267880556,1.62498316666667e-07,3.06064666666667e-07,5.17343708333333e-08,8.37684027777778e-07,9.97880716666667e-05,0.000200540555555556,4.83899661111111e-07,3.88837286111111e-07,6.03485277777778e-07,3.68024336111111e-07,4.24380797222222e-07,0.00188119608333333,0.00176749575,2.56359972222222e-09,7.95736111111111e-09,1.99821638888889e-09,9.8103175e-06,9.33413944444444e-06,7.83083888888889e-10,2.30180527777778e-09,9.56751666666667e-09,2.40281111111111e-09,2.76569694444444e-09,0.211017713416667,2.07260765952778,4745.24279213889,65.5023548177778,63.6212141055556,0.957559380444444,1357.89802095533,1026.65234543056,403037.071536111,0.0729104142777778,0.146218896,0.0263029745,0.434715368722222,54.7149168316111,111.773951002778,0.283464310333333,0.246609729666667,0.393965360138889,0.256098120138889,0.362002867472222,1645.09601019444,1545.66570208333,0.002274756,0.00856674186111111,0.00242829294444444,13.4459907486389,12.7933436081389,0.00108562961111111,0.00321891905555556,0.01377332525,0.00401110066666667,0.00571937047222222,-23.08721362,12.34363557,3.117601999,"N20131111-214"
"215","215","Core","Nerreman",2.65266282758621e-06,2.63074682758621e-05,0.0203763515172414,0.000277566793103448,0.00026760375862069,1.97319344827586e-06,0.00309092868965517,0.00235721268965517,0.990183539103448,1.07599651724138e-07,1.49197586206897e-07,4.10906744827586e-08,9.07171379310345e-07,7.20676934482759e-05,0.000190202482758621,4.18459693103448e-07,2.49863717241379e-07,3.79996713793103e-07,4.27374613793103e-07,5.56414e-07,0.00167040048275862,0.00164627537931034,3.04495931034483e-09,5.54571379310345e-09,3.50064137931034e-10,1.13831503448276e-05,1.18077434482759e-05,1.06248034482759e-09,1.21123206896552e-09,6.58835517241379e-09,2.70675862068966e-09,3.07745586206897e-09,0.183762957413793,2.83856458224138,4675.35940937931,67.3313117382759,64.9144961927586,0.531361294310345,866.413300864483,919.836411793103,396073.415696552,0.0482782842758621,0.0712774632758621,0.0208914766551724,0.470775712448276,39.5155234499655,106.011802088621,0.245130259655172,0.158469407689655,0.248068323793103,0.297398524586207,0.474629197586207,1460.75642768966,1439.6591292069,0.00270187893103448,0.005970415,0.000425408793103448,15.6017077147241,16.1836614265517,0.00147297144827586,0.00169382637931034,0.00948454575862069,0.00451847889655172,0.00636407875862069,-23.81143427,17.4971132,3.221161367,"N20131111-215"
"216","216","Core","Nerreman",2.87118486111111e-06,1.58108602777778e-05,0.0205118033611111,0.000239200944444444,0.000225824111111111,3.39946111111111e-06,0.00280745597222222,0.00311638580555556,0.982686743388889,1.37462119444444e-07,2.74844694444444e-07,5.00780522222222e-08,8.28966111111111e-07,8.51799047222222e-05,0.000186293305555556,4.17864325e-07,3.79329783333333e-07,6.0400245e-07,3.18967748888889e-07,6.70228831111111e-07,0.00198831772222222,0.00195448319444444,2.84526944444444e-09,4.46339444444444e-09,2.24135555555556e-11,1.28727222222222e-05,1.33389930555556e-05,1.36252583333333e-09,2.08846416666667e-09,5.90697777777778e-09,5.45738055555556e-09,2.59116e-09,0.198901123166667,1.70598571047222,4706.43889055556,58.0246232325,54.779713695,0.915442297027778,786.953481191944,1216.08249224167,393074.697341667,0.061677088,0.131303819472222,0.0254608631666667,0.430191361583333,46.7051056356944,103.833054284167,0.2447813465,0.240579864194444,0.3943028315,0.221960979388889,0.571714703555556,1738.77342063889,1709.18529280556,0.00252468883333333,0.00480521288888889,2.72376388888889e-05,17.6433115063889,18.282385765,0.00188893991666667,0.00292057736111111,0.00850363725,0.00911019958333333,0.00535843463888889,-22.69092265,12.10949001,3.172320631,"N20131111-216"
"217","217","Core","Nerreman",1.32574017948718e-06,1.34350326410256e-05,0.0208370531538462,0.000256360487179487,0.000244535641025641,3.72417282051282e-06,0.00308752928205128,0.00280701166666667,1.02297446053846,1.7726431025641e-07,4.24044051282051e-07,3.18200076923077e-08,1.00896533333333e-06,4.31653730769231e-05,0.000189273333333333,5.05717748717949e-07,3.48424671794872e-07,3.64184461538462e-07,4.70660994871795e-07,5.34419533333333e-07,0.00182615748717949,0.00189694520512821,4.15561307692308e-09,1.05730564102564e-08,0,1.2923648974359e-05,1.25003884615385e-05,1.08952384615385e-09,1.54796102564103e-09,6.08594102564103e-09,3.24122307692308e-09,3.25348769230769e-09,0.0918405585128205,1.44963502853846,4781.06752538462,62.1871424515385,59.3187155382051,1.00288298607692,865.460374994103,1095.35786196154,409189.784202564,0.0795356948974359,0.202582028076923,0.016178045974359,0.523601445641026,23.6680580111538,105.493953031282,0.296245238538462,0.220979056589744,0.237745837461538,0.327520066333333,0.455867855846154,1596.96514023077,1658.86862444359,0.00368739284615385,0.0113827723589744,0,17.7131332558974,17.1329999223077,0.001510465,0.00216472151282051,0.00876127930769231,0.0054106868974359,0.00672810915384615,-23.84352545,17.30327404,3.219856271,"N20131111-217"
"218","218","Core","Nerreman",2.49171736257143e-06,1.40396308571429e-05,0.0200147786285714,0.000236387428571429,0.000226678057142857,3.27402885714286e-06,0.00308065745714286,0.00256305962857143,0.989317026428571,1.63501968571429e-07,2.54815257142857e-07,1.34924771428571e-08,8.969568e-07,4.07079991428571e-05,0.000185912314285714,4.76881085714286e-07,2.72333394285714e-07,3.27305828571429e-07,4.45667074285714e-07,7.12776911428571e-07,0.00208369017142857,0.0021279882,3.82627057142857e-09,4.71294e-09,0,1.20829457142857e-05,1.22826337142857e-05,7.37960571428571e-10,2.23658342857143e-09,1.44904e-09,2.62125428571429e-09,3.26165542857143e-09,0.172613553485714,1.51487034774286,4592.39640562857,57.3421470065714,54.9868841165714,0.881663612114286,863.534141747143,1000.16246645429,395726.810577143,0.0733607505142857,0.121735104742857,0.00685988688571429,0.465474909942857,22.3206619004,103.620705514571,0.279352967971429,0.172720148657143,0.2136708068,0.310127886685714,0.6080088532,1822.17610642857,1860.91449982857,0.00339515591428571,0.00507386751428571,0,16.5608481142857,16.8345438548571,0.00102307262857143,0.00312771222857143,0.00208602662857143,0.0043757512,0.00674499711428571,-22.67005855,13.01096532,3.190503716,"N20131111-218"
